,commenter_id,commenter_name,comment_text,comment_time
1721,100011183829238,Trọng Kim,t coi mà t khóc sưng mắt 🥺 đứa bé này hiểu chuyện đến đau lòng... thương em nhìu lắm,2023-11-22 00:00:00
1722,100049832392258,Nguyễn Khánh Ly,xót lắm ý 😭,2023-11-22 00:00:00
1723,100080393502170,Thùy Vy,Còn nhỏ mà kìm nén cảm xúc giỏi thiệt,2023-11-22 00:00:00
1724,100028765740962,Đặng Mai Thanh Thảo,Lướt tiktok … 2 3 ngày nay lúc nào cũng thấy … mà không lần nào lướt qua được … thương thật sự ❤️,2023-11-22 00:00:00
1725,100008727196504,Pusi Pusi,Thương bé quá điiiii 🥺,2023-11-22 00:00:00
1726,100053842148167,Nguyen Chii,thật ýy 🥺,2023-11-22 00:00:00
1727,100036296220774,Đặng Hằng,🥲 thươnggg,2023-11-22 00:00:00
1728,100077425660968,Tran Quynh Anh,Thương thật sự luôn ý,2023-11-22 00:00:00
1729,100084250993813,Ng Ngọc An Nhiên,Thuonggg,2023-11-22 00:00:00
1730,100063628534602,Ánh Dương,✨️,2023-11-22 00:00:00
1731,100034838618629,Kim Kim,Đam meeee,2023-11-22 00:00:00
1732,100014652763514,Nguyen Mai Chi,hết cứu r à 😞,2023-11-22 00:00:00
1733,100039124732597,Minh Thư,:))),2023-11-22 00:00:00
1734,100090580016854,Do Thanh Mai,☺️,2023-11-22 00:00:00
1735,100093531561003,Thuỳ Dung,=))))ngoai ngu muon namm,2023-11-22 00:00:00
1736,100012444993344,Minh Trang,Đan Vy ☺️,2023-11-22 00:00:00
1737,100026263354366,Đan Vy,Minh Trang kkkkk,2023-11-22 00:00:00
1738,100063877531756,Diệu Linh,🙂,2023-11-22 00:00:00
1739,100015010303274,Yến Phương,☺️,2023-11-22 00:00:00
1740,100056886486331,Nguyễn Nguyễn Nhã Phương,Khoảg lặng:)),2023-11-27 00:00:00
1741,100084103571522,Hà Lan,Nguyễn Khánh Huyền 😀,2023-11-22 00:00:00
1742,100087068957128,Nguyễn Trần Minh Giang,Khanh Hoa🥸,2023-11-22 00:00:00
1743,100030211326533,Khanh Hoa,Nguyễn Trần Minh Giang 🤓,2023-11-22 00:00:00
1744,100073446033156,Nguyễn Thị Như Ý's,Thật:))),2023-11-27 00:00:00
1745,100042752736658,Thế Hưng,:)),2023-11-23 00:00:00
1746,100047732752709,C Thuy Quan,Lê Hải Yến🥲,2023-11-27 00:00:00
1747,100029279041766,Thu Hiềnn,Nguyễn Hường hehe:)),2023-11-22 00:00:00
1748,100077648921971,Quynh Trang,xin loi,2023-11-22 00:00:00
1749,100037377740704,Than Khanh Hang,Trân Châu …. Thấy cũm zóng,2023-11-22 00:00:00
1750,100041488988234,Ngọc Linh,Chu Thu vcl đùa nhau,2023-11-22 00:00:00
1751,100048159368482,Chu Thu,Ngọc Linh 🙃 hết muốn nói,2023-11-22 00:00:00
1752,100048159368482,Chu Thu,Ngọc Linh có thằng còn chọn lâu hơn mình mà nha,2023-11-22 00:00:00
1753,100041488988234,Ngọc Linh,"Chu Thu ngựa vl, mình sẽ k ns là th Hiếuu đâu :)))",2023-11-22 00:00:00
1754,100053623051188,Mỹ Xuân,Nguyễn Nhựt Tường Vy,2023-11-23 00:00:00
1755,100067081685322,Nguyễn Nhựt Tường Vy,Mỹ Xuân chọn sai mk chọn lạiii,2023-11-23 00:00:00
1756,100056862603304,Đào Ngọc Châu,Đào Ánh,2023-11-22 00:00:00
1757,100010446522722,Như Quỳnh,Đoan Trang Nguyễn tự chơi khăm bản thân để bgio ko lối thoát =))),2023-11-22 00:00:00
1758,100032451793657,Đoan Trang Nguyễn,Như Quỳnh boét haid,2023-11-22 00:00:00
1759,100084752785293,Đỗ Ngọc Kỳ Duyên,Minhh Anhh :))),2023-11-22 00:00:00
1760,100053030850246,Phuonq Thao,Trần Hồng Hải :),2023-11-22 00:00:00
1761,100013798334175,Kim Cương,🥰,2023-11-22 00:00:00
1762,100036008862241,Huyền Trang,Huỳnh Ngân 😇,2023-11-22 00:00:00
1763,100050251111744,Bảo Ngọc,😇😇,2023-11-23 00:00:00
1764,100004662527227,Hà Phan,Phạm T. Hiền,2023-11-23 00:00:00
1765,100007176817258,Thúy Hằng,Thảo Ngân C xin e :))),2023-11-26 00:00:00
1766,100022592252389,Ngân,Thiên Mỹ,2023-11-24 00:00:00
1767,100069061668823,Thiên Mỹ,Ngân thật tạm bợ,2023-11-24 00:00:00
1768,100001331534999,Scarlett Nguyen,Nhật Hạ Madison Nguyen,2023-11-24 00:00:00
1769,100066434350260,Insight mất lòng,Tôi sẽ thành tỉ phú,2023-11-22 00:00:00
1770,100094769574488,Brian Tyler,Insight mất lòng mà lạ lắm,2023-11-22 00:00:00
1771,100053609478131,Gia Hân,Nam Phuong,2023-11-22 00:00:00
1772,61553043137065,tôi nói là,tới lúc đó ngta thanh toán nhau bằng sự im lặng Dạy order taobao trực tiếp không qua trung gian,2023-11-22 00:00:00
1773,100094769574488,Brian Tyler,Insight mất lòng Ừ\nDo em mà 🤣,2023-11-22 00:00:00
1774,100094769574488,Brian Tyler,Insight mất lòng Ừ\nDo em mà 🤣,2023-11-22 00:00:00
1775,61552545491301,Khoảnh Khắc Đáng Nhớ ,Nghe nói em thích\nshope.ee/\n4povSg6p4R,2023-11-22 00:00:00
1776,100094659624671,Lance Mack,Insight mất lòng mà lạ lắm,2023-11-22 00:00:00
1777,61552967276773,Xuân Việt,Đây là người anh đã giúp tôi tạo thêm được 1 nguồn thu nhập\nhttps://\nweb.facebook.com\n/phongtrocbcr,2023-11-22 00:00:00
1778,100035155234922,Ngô Nguyễn Mai Viên,Ngô Nguyễn Ngọc Hà t vs m,2023-11-22 00:00:00
1779,100066434350260,Insight mất lòng,"Mỗi buổi cà phê nấu xói của tôi cùng lũ bạn thu về 20,000$/tiếng",2023-11-22 00:00:00
1780,100005116629310,Huyen My Le,Nguyễn Mạnh Cường Nhat Dang 🤣🤣,2023-11-22 00:00:00
1781,100094769574488,Brian Tyler,Insight mất lòng Sức mạng của đớ,2023-11-22 00:00:00
1782,100043419223280,Bảo Châu,Bao Chau Nguyễn Đan Nhật Minh 4 tỉ phú,2023-11-22 00:00:00
1783,100015405363275,Phạm Vy,Phạm Thị Thu TrangPhạm Thị Minh AnhHạnh NguyễnTrươngHồng Ân nấu xói,2023-11-22 00:00:00
1784,100023192523368,Phạm Thị Thu Trang,Phạm Vy buổi nấu xói cũng hơi tốn kém nhưng được cái đã miệng,2023-11-22 00:00:00
1785,100015405363275,Phạm Vy,Phạm Thị Thu Trang sơ hở là đá cái hẹn,2023-11-22 00:00:00
1786,100022231552913,Trương Đào,Phạm Vy hẹn nấu xói nha,2023-11-22 00:00:00
1787,100023192523368,Phạm Thị Thu Trang,Phạm Vy ngộ,2023-11-22 00:00:00
1788,100060859783354,Hạnh Nguyễn,Phạm Vy hẹn đi rửa đt hẹn đi rửa 2 3 chiếc xe,2023-11-22 00:00:00
1789,100078249977252,Khánhh Uyênn,Huy Đây =))))) tỉ phú,2023-11-22 00:00:00
1790,61552545491301,Khoảnh Khắc Đáng Nhớ ,👉🏻Đủ bộ ở đây: shope.ee/\n10cCt8pbd1\n👉🏻Hoặc đây: shope.ee/\nfzMUXLXFx,2023-11-22 00:00:00
1791,100013300712799,Diễm Ami,Minh Hiếu Nguyễn Bảo Ngọc ýe,2023-11-22 00:00:00
1792,100031520825486,Nguyễn Bảo Ngọc,Diễm Ami nói quài k thấy hết chiện =)))),2023-11-22 00:00:00
1793,100070367734713,Minh Hiếu,Diễm Ami ngồi hóng theo được x2 số tiền hong,2023-11-22 00:00:00
1794,100013300712799,Diễm Ami,Minh Hiếu nói quá cha người ta mà giờ khum nhận à 😏,2023-11-22 00:00:00
1795,100070367734713,Minh Hiếu,Diễm Ami ngồi nghe khong luon🙁,2023-11-22 00:00:00
1796,100046595507139,Nhật Minh,Bảo Châu 🙏🏻🙏🏻🙏🏻,2023-11-22 00:00:00
1797,100009841175284,Hà,Thao Tran Nhung Trương Nguyễn Đạt làm ràu khôm khó,2023-11-22 00:00:00
1798,100032233489910,Nguyễn Thị Thùy Chinh,Insight mất lòng Đinh Thanh Hiền,2023-11-22 00:00:00
1799,100094659624671,Lance Mack,Insight mất lòng Thôi cụ đi r,2023-11-22 00:00:00
1800,100010085646883,Chu Ngọc Anh,Mạnh HưngHằng Trịnh sắp đc nhờ ròi🌚,2023-11-22 00:00:00
1801,100019440764429,Hằng Trịnh,Chu Ngọc Anh Mạnh Hưng Thằng này quá cái máy mà :)))) Ngồi với nó đâu có sâu lắng được gì,2023-11-22 00:00:00
1802,100044813533588,Mạnh Hưng,Hằng Trịnh vl 🙄🙄 đm đào sâu+ lắng đọng vcl mà kêu có đc gì\nđào bung cmn cả rễ ra mà 😒,2023-11-22 00:00:00
1803,100003120079095,Ngan Kim,Ai Vy TranHạ ViiNguyễn Xuân Vinh là ae mình có tiền bay qua mỹ chơi 1 tháng luôn,2023-11-22 00:00:00
1804,100004515551426,Nguyễn Xuân Vinh,Ngan Kim đâu có đủ sống trọn đời bên đó lun,2023-11-22 00:00:00
1805,100007533608280,Nguyễn Lê Ngọc Sương,Nht Quyen Minh Thai Pham Thi khum mong j hơn nựa,2023-11-22 00:00:00
1806,100051050713708,Phuong Anh,Ngọc Thảo Linh Mea,2023-11-22 00:00:00
1807,100011556392334,Lê Hải Quyên,Tú KhuêQuyen Nhi,2023-11-22 00:00:00
1808,100006258793695,Lan Anh Nguyen,Thùy Dung,2023-11-23 00:00:00
1809,100066434350260,Insight mất lòng,Tôi cùng ny mua nhà mua xe chỉ sau một buổi cãi nhau,2023-11-22 00:00:00
1810,100094769574488,Brian Tyler,Insight mất lòng Ơ hảo nhạc:)),2023-11-22 00:00:00
1811,100094769574488,Brian Tyler,Insight mất lòng Pk là ngày nắng vs ngày lạnh,2023-11-22 00:00:00
1812,61552677273930,Đêm Huyền Diệu,ord quà cho mí đứa tủi rồng iu rồng ở đây nha có 65k thoi nè\nshope.ee/\n3AghSUfJ3l,2023-11-22 00:00:00
1813,100094659624671,Lance Mack,Insight mất lòng mà lạ lắm,2023-11-22 00:00:00
1814,100074471092281,Ng Ha Vi,ok,2023-11-23 00:00:00
1815,100017262429711,Nguyễn Vũ Ánh Ngọc,=))))))))),2023-11-22 00:00:00
1816,100010213996120,Phạm Thanh Thùy Trang,Ước,2023-11-22 00:00:00
1817,100011708290293,Khương Vũ Thuỳ Linh,:)),2023-11-22 00:00:00
1818,100017740339067,Dạ Lingg,Bùi Phương Thảo m ước ngay cho teo,2023-11-22 00:00:00
1819,100010926722838,Bùi Phương Thảo,Dạ Lingg cúi tuần mang túi đi hứng b m nhả cho mấy chỉ vàng nhé 😚,2023-11-22 00:00:00
1820,100068924184079,Quynhh Anhh Haa,Trần Thảo Nguyên thành tỉ phú bao m ăn ốc,2023-11-22 00:00:00
1821,100010205327586,Phùng Huỳnh Bo Ngọc,Mỹ An,2023-11-22 00:00:00
1822,100021971692168,Mỹ An,Thành tỉ phú mỗi lúc gặp iem :)),2023-11-22 00:00:00
1823,100007473818424,Kiều Linh,Linh Dao trung bình 1 buổi cf thu dc lợi nhuận nghìn tỉ,2023-11-22 00:00:00
1824,100008791959258,Nhật Minh Đặng,MC Trấn Thành kìa :d,2023-11-23 00:00:00
1825,100006475700896,Phạm Phương Khanh,Tuyết Liên M ĐẠI GIA,2023-11-22 00:00:00
1826,100009552463130,Tuyết Liên,Phạm Phương Khanh ngại quá hihi,2023-11-22 00:00:00
1827,100005159504357,Uyên Phương,Ngân Thanh kìa bạn,2023-11-22 00:00:00
1828,100035908140988,Nguyễn Uyên,Tú Uyên đại gia,2023-11-22 00:00:00
1829,100069208550524,Tuyet Nhii,Hải Thu,2023-11-22 00:00:00
1830,100015971800348,Pham My Duyen,uh..,2023-11-22 00:00:00
1831,100054885363449,Hoang Hong Ngoc,🤗,2023-11-22 00:00:00
1832,100002383638403,Truc Nguyen,Phuong Hoang,2023-11-22 00:00:00
1833,100001871444402,Mac Hai Anh,Bích Ngọc giàu rồi,2023-11-22 00:00:00
1834,100027818861078,Bích Ngọc,Mac Hai Anh làm telesale,2023-11-22 00:00:00
1835,100001564966278,Quỳnh Phùng,Tanhtanh Tintin stt dành cho toy đấy,2023-11-22 00:00:00
1836,100000532244547,Tanhtanh Tintin,"Quỳnh Phùng k, k dành cho tôi, vì tôi sợ tôi sẽ bị chôn vùi trong đống tiền",2023-11-22 00:00:00
1837,100001564966278,Quỳnh Phùng,Tanhtanh Tintin tốc độ tiêu tiền phải nhanh hơn tốc độ nóiii,2023-11-22 00:00:00
1838,100030492200454,Triệu Lam,Giàu Sang Phí Phi Hào Thùy Duyên ra đá hết 4 đứa :)),2023-11-22 00:00:00
1839,100004112054715,Nguyễn Thị Trang,Hoàng Anh Jerry ước gì chê ng khác cũng ra tiền,2023-11-22 00:00:00
1840,100009722983119,Hoàng Anh Jerry,"Nguyễn Thị Trang vãi, rêu rao những điều k đúng sự thật, làm c mang tiếng. E tệ",2023-11-22 00:00:00
1841,100066526241432,Mai Diệp,Nguyễn Bích Thảo,2023-11-22 00:00:00
1842,100025471957685,Ngô Đào,Võ Phạm Thúy Vy thành phú bà,2023-11-22 00:00:00
1843,100010650975101,Lii Ly,Thùy Dương,2023-11-22 00:00:00
1844,100012492012328,Thùy Dương,Lii Ly thành Phú bà luôn,2023-11-22 00:00:00
1845,100039548475909,Linh Pham,Ngô Thành Đạt,2023-11-22 00:00:00
1846,100022901253993,Nguyễn Hà,Phan Thị Phương Anh thế thì sắp giàu,2023-11-22 00:00:00
1847,100010689184173,Phan Thị Phương Anh,"Nguyễn Hà chỉ cần nói ra tiền, ngủ ra tiền, chúng ta giàu.",2023-11-22 00:00:00
1848,100011079097587,Bảo Hoà,"Huy Anh mài, chính màiiiii",2023-11-22 00:00:00
1849,100001604102474,Liên Hương Lê,Khánh Linh :))),2023-11-22 00:00:00
1850,100005041902959,Khánh Linh,Liên Hương Lê thế 2 ce mình tiền đè chết ng =))),2023-11-22 00:00:00
1851,100064418642295,Lê Thị Phúc Lộc,0 có ai eo thì buồn khóc 🥹😍,2023-11-22 00:00:00
1852,100033695318426,Dương Thu Hiền,Khóc đi,2023-11-22 00:00:00
1853,100027249710150,Hoàng Quyên,=))),2023-11-22 00:00:00
1854,100005231501687,Linh Kylie,Trần Thị Phương LiênVan Anh Nguyen lau nước mắt r làm tiếp đi,2023-11-22 00:00:00
1855,100010252067577,Van Anh Nguyen,Linh Kylie sáng đến giờ hơi bực r đấy,2023-11-22 00:00:00
1856,100005231501687,Linh Kylie,Van Anh Nguyen sao lại pựk,2023-11-22 00:00:00
1857,100007526104235,Trần Thị Phương Liên,"Linh Kylie nó muốn xé xác t, còn t muốn xé xác s m :v",2023-11-22 00:00:00
1858,100005231501687,Linh Kylie,Trần Thị Phương Liên sao m lại muốn xé taoooo,2023-11-22 00:00:00
1859,100010252067577,Van Anh Nguyen,Linh Kylie t vs con Liên chung 1 mục tiêu muốn xé xác nhé =)))))),2023-11-22 00:00:00
1860,100010252067577,Van Anh Nguyen,Trần Thị Phương Liên khum tôi khum bực b hihi,2023-11-22 00:00:00
1861,100007526104235,Trần Thị Phương Liên,Van Anh Nguyen t đi xin lọ muối ớt rồi xé ra chấm cái :v,2023-11-22 00:00:00
1862,100005231501687,Linh Kylie,Van Anh Nguyen vcl sao lại xé taooo,2023-11-22 00:00:00
1863,100007526104235,Trần Thị Phương Liên,Linh Kylie đọc kĩ vào nào,2023-11-22 00:00:00
1864,100005231501687,Linh Kylie,Trần Thị Phương Liên xé s m là xé cái j,2023-11-22 00:00:00
1865,100010252067577,Van Anh Nguyen,Linh Kylie nó xé sep’ m =)))))),2023-11-22 00:00:00
1866,100005231501687,Linh Kylie,Van Anh Nguyen à 🤡 hnao phải đi ăn lẻ để kể chiện,2023-11-22 00:00:00
1867,100010252067577,Van Anh Nguyen,Linh Kylie làm bữa chơi chơi,2023-11-22 00:00:00
1868,100005231501687,Linh Kylie,Van Anh Nguyen hôm nào nhg chạ béc hôm nào,2023-11-22 00:00:00
1869,100007526104235,Trần Thị Phương Liên,Linh Kylie cơ khoảng 1 kiếp người âsy,2023-11-22 00:00:00
1870,100005231501687,Linh Kylie,Trần Thị Phương Liên lương thế thì phải 2 kiếp,2023-11-22 00:00:00
1871,100005845662476,Trân Nguyễn,Minh Tú mời bạn dịch,2023-11-22 00:00:00
1872,100056036092980,Đức Dũng,:))) 9 chấm à,2023-11-22 00:00:00
1873,100007324209672,Lâm Mỹ Ngọc,Duyen Lam,2023-11-22 00:00:00
1874,100001327466556,Duyen Lam,Lâm Mỹ Ngọc k có mèo là t khóc 😑,2023-11-22 00:00:00
1875,100028549028513,Nguyễn Tuấn,=)))))))))))),2023-11-22 00:00:00
1876,100066089245718,Đinh Minh Trí,ủa đúng rồi chứ muốn gì nữa,2023-11-22 00:00:00
1877,100001508338205,Anh Trần,Nguyen Huynh Truc Vy ủa từ đúng của nó là sao m :)),2023-11-22 00:00:00
1878,100038508903330,Nguyen Quoc Bao,Khóc để unlock :)),2023-11-22 00:00:00
1879,100026256762057,Trúc Cuỳnh,Phạm Trung Chọng giả vờ cười đi =))),2023-11-22 00:00:00
1880,100015583694925,Phạm Trung Chọng,Trúc Cuỳnh 😭😭😭,2023-11-22 00:00:00
1881,100067010140838,Nguyen Trinh Anna,đm,2023-11-22 00:00:00
1882,100075807681088,Tuệ Minh,Phuong Thuy kìa bạn,2023-11-22 00:00:00
1883,100051050713708,Phuong Anh,Ngọc Thảo Linh tia hia,2023-11-22 00:00:00
1884,100008384379080,Từ Linh,Nguyễn Thị Xuân Mai,2023-11-22 00:00:00
1885,100021347653383,Kim Oanhh,Đặng Minh Quân,2023-11-22 00:00:00
1886,100037752406143,Đặng Minh Quân,Kim Oanhh kì cục quá =))))))))))),2023-11-22 00:00:00
1887,100021347653383,Kim Oanhh,Đặng Minh Quân đớn,2023-11-22 00:00:00
1888,100005009684303,Lý Trâm Anh,Như Quỳnh,2023-11-22 00:00:00
1889,100028619122040,Như Quỳnh,Lý Trâm Anh em toán học anh,2023-11-22 00:00:00
1890,100020962538952,Hải Yến,Hải Dương :))))),2023-11-22 00:00:00
1891,100030882982551,Nguyễn Thị Thúy,Nguyễn Hà,2023-11-22 00:00:00
1892,100093830387778,Giải Ngân Éstee Lauder Việt Nam 46963003,xink thật sự :3:,2023-11-22 00:00:00
1893,100067764375012,Nguyễn Hoàng,Nguyen Tiến Anh =))))),2023-11-22 00:00:00
1894,100066434350260,Insight mất lòng,"Khịa nhẹ nhàng, khịa thanh lịch đồ đó =))))))))) MN gke gứm thậc =))))))))))))))))",2023-11-22 00:00:00
1895,100093903761396,Giải Ngân Éstee Lauder Việt Nam 3633207,"O đờ tặng ní ở đây nè, chỉ có 1K thui 👉\nshope.ee/\n9euBDX6pTt",2023-11-22 00:00:00
1896,100092458344184,Hảo Phan,Insight mất lòng khoái khoái,2023-11-22 00:00:00
1897,100094769574488,Brian Tyler,Insight mất lòng Xem str tôi đi,2023-11-22 00:00:00
1898,61552933514067,Võ Ngọc Huệ,Insight mất lòng Dù mik k bằng thk trẻ con,2023-11-22 00:00:00
1899,100083133012639,Em ước mơ mơ gì,Insight mất lòng thì MN có ý kiến mẻ cũng cãi cùn thảo mai đó còn gì =)))) lực sát thương thì 100 nhưng thái độ -10 =))) đang cãi nhau mà bịt tai bịt chân kiểu t méo nghe đấy m làm gì dc t,2023-11-22 00:00:00
1900,100094697093680,Edgar Mendez,Insight mất lòng Ngusi,2023-11-22 00:00:00
1901,100094693652554,Hoàng Hồng Thư,Insight mất lòng 1mh vẫn ok,2023-11-22 00:00:00
1902,100094901482410,Steve Person,Insight mất lòng Ông liêm à,2023-11-22 00:00:00
1903,61552748343145,Nguyễn Ánh Dương,Insight mất lòng Này thì xác minh,2023-11-22 00:00:00
1904,100093511736152,Dave Clark,Insight mất lòng Str t vô xem lẹ để xóa,2023-11-22 00:00:00
1905,100092458344184,Hảo Phan,Insight mất lòng Tuyệt,2023-11-22 00:00:00
1906,100094769574488,Brian Tyler,Insight mất lòng Sau mấy phút suy nghĩ thì tui đã hiểu,2023-11-22 00:00:00
1907,100094697093680,Edgar Mendez,Insight mất lòng Code này mượt quá,2023-11-22 00:00:00
1908,100094901482410,Steve Person,Insight mất lòng khoái,2023-11-22 00:00:00
1909,61553043137065,tôi nói là,luna có bằng lòng 🤣 Dạy order taobao trực tiếp không qua trung gian,2023-11-22 00:00:00
1910,61552748343145,Nguyễn Ánh Dương,Insight mất lòng cảm động quá ❤,2023-11-22 00:00:00
1911,100093511736152,Dave Clark,Insight mất lòng ouma,2023-11-22 00:00:00
1912,100092458344184,Hảo Phan,Insight mất lòng T sẽ bắt hết cm,2023-11-22 00:00:00
1913,100094769574488,Brian Tyler,Insight mất lòng =))??,2023-11-22 00:00:00
1914,100095146518380,Ngô Quang Nhân,Insight mất lòng a có ny chưa ??,2023-11-22 00:00:00
1915,61552933514067,Võ Ngọc Huệ,Insight mất lòng anh bị điên à,2023-11-22 00:00:00
1916,100094697093680,Edgar Mendez,Insight mất lòng hôm nào cũng say,2023-11-22 00:00:00
1917,100094693652554,Hoàng Hồng Thư,Insight mất lòng anh bị điên à,2023-11-22 00:00:00
1918,100094901482410,Steve Person,Insight mất lòng Ôi con sôngg ….. 😀,2023-11-22 00:00:00
1919,61552748343145,Nguyễn Ánh Dương,Insight mất lòng code zì zậy chúng m,2023-11-22 00:00:00
1920,100095146518380,Ngô Quang Nhân,Insight mất lòng kinh thế t thọc còn trượt,2023-11-22 00:00:00
1921,61552933514067,Võ Ngọc Huệ,Insight mất lòng ouma,2023-11-22 00:00:00
1922,100094697093680,Edgar Mendez,Insight mất lòng Bất ngờ chua,2023-11-22 00:00:00
1923,100094693652554,Hoàng Hồng Thư,Insight mất lòng T sẽ bắt hết cm,2023-11-22 00:00:00
1924,100093511736152,Dave Clark,Insight mất lòng Trên cả tuyệt,2023-11-22 00:00:00
1925,100066434350260,Insight mất lòng,- Mí bà vào đây xem full Tập 3 KOC VIETNAM 2023 nè ✨: https://\nwww.youtube.com/\nwatch?v=KK0A-\\-\\Ot\nbqM,2023-11-22 00:00:00
1926,100095107779309,Angel Webster,Insight mất lòng Ditmeem,2023-11-22 00:00:00
1927,100092616938503,Đỗ Văn Lan Nhi,Insight mất lòng 1mh vẫn ok,2023-11-22 00:00:00
1928,100095300585957,Jordan Pope,Insight mất lòng Đi lẻ thì chả bị úp sọt,2023-11-22 00:00:00
1929,100094697093680,Edgar Mendez,Insight mất lòng Thật là 1 câu chuyện cảm lạnh :))),2023-11-22 00:00:00
1930,100094693652554,Hoàng Hồng Thư,Insight mất lòng Đảo xa mạc kìa,2023-11-22 00:00:00
1931,61552748343145,Nguyễn Ánh Dương,Insight mất lòng sống chết có nhau,2023-11-22 00:00:00
1932,100093511736152,Dave Clark,Insight mất lòng ngọt từ thịt đấm từ xương,2023-11-22 00:00:00
1933,100093800654509,Giải Ngân Éstee Lauder Việt Nam 31318335,Không biết đan thì ord ở đây y như hình có 5k thoi nè\nshope.ee/\n5phSePNVk8,2023-11-22 00:00:00
1934,100094769574488,Brian Tyler,Insight mất lòng V cả nho 😆,2023-11-22 00:00:00
1935,61552933514067,Võ Ngọc Huệ,Insight mất lòng ủa đúng r còn gì,2023-11-22 00:00:00
1936,100094693652554,Hoàng Hồng Thư,Insight mất lòng Bất ngờ chua,2023-11-22 00:00:00
1937,100094901482410,Steve Person,Insight mất lòng Chứ chả thế à,2023-11-22 00:00:00
1938,61552748343145,Nguyễn Ánh Dương,Insight mất lòng Thật tuyệt vời,2023-11-22 00:00:00
1939,100093511736152,Dave Clark,Insight mất lòng 1mh vẫn ok,2023-11-22 00:00:00
1940,100092458344184,Hảo Phan,Insight mất lòng Biết ông hiện không?,2023-11-22 00:00:00
1941,100094769574488,Brian Tyler,Insight mất lòng nhiều ông con trai k hiểu trong khi t là gái mà t còn hiểu😆,2023-11-22 00:00:00
1942,100094697093680,Edgar Mendez,Insight mất lòng sợ chưa,2023-11-22 00:00:00
1943,100092458344184,Hảo Phan,Insight mất lòng Hay,2023-11-22 00:00:00
1944,100094769574488,Brian Tyler,Insight mất lòng Hảo cô bé ở Triều Tiên,2023-11-22 00:00:00
1945,100095146518380,Ngô Quang Nhân,Insight mất lòng Xem str tôi đi,2023-11-22 00:00:00
1946,61552933514067,Võ Ngọc Huệ,Insight mất lòng Ông bố sau khi check cam đi huấn luyện thằng con làm tuyển thủ :))),2023-11-22 00:00:00
1947,100094697093680,Edgar Mendez,Insight mất lòng Sau mấy phút suy nghĩ thì tui đã hiểu,2023-11-22 00:00:00
1948,100094693652554,Hoàng Hồng Thư,Insight mất lòng Ông liêm à,2023-11-22 00:00:00
1949,61552748343145,Nguyễn Ánh Dương,Insight mất lòng Xem xong khóc theo luôn,2023-11-22 00:00:00
1950,100095146518380,Ngô Quang Nhân,Insight mất lòng Uocsw,2023-11-22 00:00:00
1951,61552933514067,Võ Ngọc Huệ,Insight mất lòng Chủ tus đã biết quá nhiều,2023-11-22 00:00:00
1952,100094697093680,Edgar Mendez,Insight mất lòng Đúng đúng kh hỏi sao trl,2023-11-22 00:00:00
1953,100094693652554,Hoàng Hồng Thư,Insight mất lòng sợ chưa,2023-11-22 00:00:00
1954,100037122708060,Nguyên Nguyễn,LUNA ĐÀO BÁ LỘC,2023-11-22 00:00:00
1955,100007876770982,Trần Kim Huệ,Vân Anh bà cũng lấy bằng giảng dạy đi,2023-11-22 00:00:00
1956,100066434350260,Insight mất lòng,Trời chợt đổ cơn hè nóng bức giữa mùa đông🥵,2023-11-22 00:00:00
1957,100037762136105,Dạy order taobao trực tiếp không qua trung gian,top 3 người tui luôn tin tưởng:\n1. anh trân châu đường đen\n2. anh quốc đại hàn\n3. anh jung kook,2023-11-22 00:00:00
1958,100094651825286,Rafael Frank,Insight mất lòng ủa đúng r còn gì,2023-11-22 00:00:00
1959,100095449246166,Jay Garza,Insight mất lòng Trẻ con cái đb,2023-11-22 00:00:00
1960,100093301917732,Allen Cherry,Insight mất lòng Chắc t con gái rồi,2023-11-22 00:00:00
1961,100094600338329,Don Whitehead,Insight mất lòng Chủ tus đã biết quá nhiều,2023-11-22 00:00:00
1962,100095107779309,Angel Webster,Insight mất lòng Phê đá,2023-11-22 00:00:00
1963,100095300585957,Jordan Pope,Insight mất lòng nhạc khúc đầu =))))(,2023-11-22 00:00:00
1964,100094697093680,Edgar Mendez,Insight mất lòng Cí lùn mía nó,2023-11-22 00:00:00
1965,100093902201346,Giải Ngân Éstee Lauder Việt Nam 37950080,✨túi bọc vali nhiều mẫu lắm nè mấy bàaa: shope.ee/\n2AoAHoXhFx\n✨Quá xinh luôn: shope.ee/\n7zlxEXgHu3\n✨Loại trơn nè: shope.ee/\n9KHKp0NXXa,2023-11-22 00:00:00
1966,61552748343145,Nguyễn Ánh Dương,Insight mất lòng Cũng dễ,2023-11-22 00:00:00
1967,100093511736152,Dave Clark,Insight mất lòng Xin code,2023-11-22 00:00:00
1968,61552933514067,Võ Ngọc Huệ,Insight mất lòng Sai chỗ nào?,2023-11-22 00:00:00
1969,100094693652554,Hoàng Hồng Thư,Insight mất lòng nước dừa ấy mà,2023-11-22 00:00:00
1970,100094901482410,Steve Person,Insight mất lòng Trước mình cũng vầy 😅,2023-11-22 00:00:00
1971,61552748343145,Nguyễn Ánh Dương,Insight mất lòng T sẽ bắt hết cm,2023-11-22 00:00:00
1972,100094377261438,Khue Ming,Insight mất lòng Ng Bhann dậy liền hân ơi,2023-11-22 00:00:00
1973,100066434350260,Insight mất lòng,Anh này mặc áo của hãng nào vậy!!!,2023-11-22 00:00:00
